,docID,position,term,label
474,9,30,tempura,False
475,9,33,appetizer,False
476,9,34,is,False
477,9,35,a,False
478,9,36,good,False
479,9,37,size,False
480,9,38,for,False
481,9,39,sharing,False
482,9,41,sweet,False
483,9,44,potato,False
484,9,45,wedges,False
485,9,50,are,False
486,9,51,well,False
487,9,52,paired,False
488,9,53,with,False
489,9,54,the,False
490,9,56,wasabi,False
491,9,57,mayo,False
492,9,61,rolls,False
493,9,62,are,False
494,9,63,very,False
495,9,64,good,False
496,9,66,they,False
497,9,67,have,False
498,9,68,a,False
499,9,69,different,False
500,9,70,pink,False
501,9,72,dragon,False
502,9,73,roll,False
503,9,76,that,False
504,9,77,has,False
505,9,78,scallops,True
506,9,79,on,False
507,9,80,the,False
508,9,81,top,False
509,9,83,green,False
510,9,85,dragon,False
511,9,86,rolls,False
512,9,89,are,False
513,9,90,definitely,False
514,9,91,a,False
515,9,92,must,False
516,9,93,try,False
517,9,95,the,False
518,9,96,avocado,True
519,9,97,is,False
520,9,98,very,False
521,9,99,thinly,False
522,9,100,sliced,False
523,9,101,sprinkled,False
524,9,102,with,False
525,9,103,something,False
526,9,104,yummy,False
527,9,105,on,False
528,9,106,top,False
529,1,0,this,False
530,1,1,is,False
531,1,2,currently,False
532,1,3,my,False
533,1,4,parents,False
534,1,5,new,False
535,1,6,favourite,False
536,1,7,restaurant,False
537,1,9,we,False
538,1,10,come,False
539,1,11,here,False
540,1,12,in,False
541,1,13,the,False
542,1,14,morning,False
543,1,15,for,False
544,1,16,dim,False
545,1,17,sum,False
546,1,19,they,False
547,1,20,are,False
548,1,21,not,False
549,1,22,the,False
550,1,23,cart,False
551,1,24,pushing,False
552,1,25,type,False
553,1,26,of,False
554,1,27,dim,False
555,1,28,sum,False
556,1,29,it,False
557,1,30,is,False
558,1,31,order,False
559,1,32,off,False
560,1,33,of,False
561,1,34,the,False
562,1,35,sheet,False
563,1,37,dim,False
564,1,38,sum,False
565,1,39,is,False
566,1,40,not,False
567,1,41,bad,False
568,1,42,and,False
569,1,43,not,False
570,1,44,expensive,False
571,1,45,either,False
572,1,46,we,False
573,1,47,also,False
574,1,48,frequent,False
575,1,49,the,False
576,1,50,dinner,False
577,1,51,scene,False
578,1,53,their,False
579,1,54,set,False
580,1,55,dinner,False
581,1,56,menu,False
582,1,57,is,False
583,1,58,not,False
584,1,59,bad,False
585,1,61,we,False
586,1,62,typically,False
587,1,63,order,False
588,1,64,a,False
589,1,66,dish,False
590,1,67,menu,False
591,1,68,and,False
592,1,69,its,False
593,1,70,big,False
594,1,71,enough,False
595,1,72,to,False
596,1,73,feed,False
597,1,74,a,False
598,1,75,family,False
599,1,76,of,False
600,1,78,with,False
601,1,79,leftovers,False
602,1,81,overall,False
603,1,82,food,False
604,1,83,is,False
605,1,84,pretty,False
606,1,85,tasty,False
607,2,0,came,False
608,2,1,here,False
609,2,2,for,False
610,2,3,a,False
611,2,4,friends,False
612,2,5,birthday,False
613,2,7,she,False
614,2,8,had,False
615,2,9,looked,False
616,2,10,it,False
617,2,11,up,False
618,2,12,and,False
619,2,13,thought,False
620,2,14,it,False
621,2,15,sound,False
622,2,16,good,False
623,2,18,first,False
624,2,19,of,False
625,2,20,all,False
626,2,21,when,False
627,2,22,we,False
628,2,23,made,False
629,2,24,reservations,False
630,2,25,they,False
631,2,26,only,False
632,2,27,had,False
633,2,28,a,False
634,2,29,pm,False
635,2,30,time,False
636,2,31,slot,False
637,2,32,for,False
638,2,33,us,False
639,2,34,we,False
640,2,35,were,False
641,2,36,looking,False
642,2,37,for,False
643,2,38,pm,False
644,2,39,and,False
645,2,40,when,False
646,2,41,we,False
647,2,42,were,False
648,2,43,there,False
649,2,44,we,False
650,2,45,were,False
651,2,46,seated,False
652,2,47,in,False
653,2,48,the,False
654,2,49,lower,False
655,2,50,area,False
656,2,51,of,False
657,2,52,the,False
658,2,53,restaurant,False
659,2,54,which,False
660,2,55,was,False
661,2,56,pretty,False
662,2,57,empty,False
663,2,58,there,False
664,2,59,was,False
665,2,60,an,False
666,2,61,extensive,False
667,2,62,menu,False
668,2,63,everything,False
669,2,64,on,False
670,2,65,the,False
671,2,66,menu,False
672,2,67,sound,False
673,2,68,good,False
674,2,69,but,False
675,2,70,when,False
676,2,71,we,False
677,2,72,got,False
678,2,73,our,False
679,2,74,food,False
680,2,76,there,False
681,2,77,was,False
682,2,78,nothing,False
683,2,79,special,False
684,2,80,especially,False
685,2,81,for,False
686,2,82,what,False
687,2,83,we,False
688,2,84,paid,False
689,2,85,for,False
690,2,86,it,False
691,2,88,the,False
692,2,89,pizzas,True
693,2,90,are,False
694,2,91,huge,False
695,2,92,portions,False
696,2,94,so,False
697,2,95,if,False
698,2,96,you,False
699,2,97,order,False
700,2,98,it,False
701,2,99,make,False
702,2,100,sure,False
703,2,101,you,False
704,2,102,share,False
705,2,103,it,False
706,2,104,there,False
707,2,105,are,False
708,2,107,risottos,True
709,2,108,on,False
710,2,109,the,False
711,2,110,menu,False
712,2,111,the,False
713,2,112,seasonal,False
714,2,113,vegetable,True
715,2,114,one,False
716,2,115,is,False
717,2,116,the,False
718,2,117,better,False
719,2,118,one,False
720,2,120,some,False
721,2,121,of,False
722,2,122,the,False
723,2,123,pastas,True
724,2,124,were,False
725,2,125,portioned,False
726,2,126,differently,False
727,2,127,some,False
728,2,128,were,False
729,2,129,huge,False
730,2,130,others,False
731,2,131,were,False
732,2,132,tiny,False
733,2,134,so,False
734,2,135,be,False
735,2,136,carefulthe,False
736,2,137,food,False
737,2,138,came,False
738,2,139,out,False
739,2,140,really,False
740,2,141,fast,False
741,2,142,after,False
742,2,143,we,False
743,2,144,ordered,False
744,2,145,so,False
745,2,146,fast,False
746,2,147,that,False
747,2,148,some,False
748,2,149,of,False
749,2,150,the,False
750,2,151,food,False
751,2,152,was,False
752,2,153,cold,False
753,2,154,not,False
754,2,155,sure,False
755,2,156,if,False
756,2,157,they,False
757,2,158,make,False
758,2,159,it,False
759,2,160,in,False
760,2,161,advance,False
761,2,162,and,False
762,2,163,just,False
763,2,164,heat,False
764,2,165,up,False
765,2,166,afterwards,False
766,2,168,the,False
767,2,169,desserts,False
768,2,170,took,False
769,2,171,forever,False
770,2,172,to,False
771,2,173,come,False
772,2,174,at,False
773,2,175,the,False
774,2,176,end,False
775,2,177,of,False
776,2,178,the,False
777,2,179,night,False
778,2,180,when,False
779,2,181,the,False
780,2,182,bill,False
781,2,183,came,False
782,2,184,there,False
783,2,185,was,False
784,2,186,a,False
785,2,187,water,False
786,2,188,service,False
787,2,189,charge,False
788,2,192,for,False
789,2,194,people,False
790,2,195,for,False
791,2,196,just,False
792,2,197,getting,False
793,2,198,tap,False
794,2,199,water,False
795,2,201,and,False
796,2,203,gratuity,False
797,2,204,after,False
798,2,205,taxes,False
799,2,206,atmosphere,False
800,2,207,was,False
801,2,208,good,False
802,2,209,but,False
803,2,210,other,False
804,2,211,than,False
805,2,212,that,False
806,2,213,i,False
807,2,214,do,False
808,2,215,not,False
809,2,216,recommend,False
810,2,217,this,False
811,2,218,place,False
812,2,219,at,False
813,2,220,all,False
814,1,0,apparently,False
815,1,1,haji,False
816,1,2,baba,False
817,1,3,isnt,False
818,1,4,open,False
819,1,5,on,False
820,1,6,sundays,False
821,1,7,so,False
822,1,8,we,False
823,1,9,decided,False
824,1,10,to,False
825,1,11,hit,False
826,1,12,up,False
827,1,13,tasty,False
828,1,14,kabob,False
829,1,15,instead,False
830,1,16,of,False
831,1,17,calling,False
832,1,18,it,False
833,1,19,off,False
834,1,20,and,False
835,1,21,heading,False
836,1,22,home,False
837,1,24,the,False
838,1,25,little,False
839,1,26,parking,False
840,1,27,lot,False
841,1,28,in,False
842,1,29,a,False
843,1,30,strip,False
844,1,31,mall,False
845,1,32,off,False
846,1,33,apache,False
847,1,34,was,False
848,1,35,bustling,False
849,1,36,with,False
850,1,37,activity,False
851,1,38,so,False
852,1,39,i,False
853,1,40,hoped,False
854,1,41,we,False
855,1,42,would,False
856,1,43,be,False
857,1,44,able,False
858,1,45,to,False
859,1,46,score,False
860,1,47,a,False
861,1,48,table,False
862,1,49,easier,False
863,1,50,than,False
864,1,51,we,False
865,1,52,had,False
866,1,53,tried,False
867,1,54,for,False
868,1,55,a,False
869,1,56,parking,False
870,1,57,spot,False
871,1,59,i,False
872,1,60,dont,False
873,1,61,like,False
874,1,62,waiting,False
875,1,63,for,False
876,1,64,the,False
877,1,65,first,False
878,1,66,meal,False
879,1,67,of,False
880,1,68,the,False
881,1,69,day,False
882,1,71,i,False
883,1,72,turn,False
884,1,73,into,False
885,1,74,the,False
886,1,75,reckapotamus,False
887,1,76,from,False
888,1,77,hell,False
889,1,78,whose,False
890,1,79,disposition,False
891,1,80,is,False
892,1,81,a,False
893,1,82,combination,False
894,1,83,between,False
895,1,84,that,False
896,1,85,of,False
897,1,86,a,False
898,1,87,pissed,False
899,1,88,off,False
900,1,89,hippopotamus,False
901,1,90,and,False
902,1,91,an,False
903,1,92,icy,False
904,1,93,cold,False
905,1,94,imp,False
906,1,95,from,False
907,1,96,the,False
908,1,97,underworld,False
909,1,99,but,False
910,1,100,there,False
911,1,101,wasnt,False
912,1,102,a,False
913,1,103,soul,False
914,1,104,to,False
915,1,105,be,False
916,1,106,found,False
917,1,107,enjoying,False
918,1,108,a,False
919,1,109,tasty,False
920,1,110,kabob,False
921,1,113,it,False
922,1,114,was,False
923,1,115,a,False
924,1,116,strange,False
925,1,117,twilight,False
926,1,118,zone,False
927,1,119,of,False
928,1,120,inactivity,False
929,1,122,everyone,False
930,1,123,and,False
931,1,124,their,False
932,1,125,mother,False
933,1,126,was,False
934,1,127,next,False
935,1,128,door,False
936,1,129,at,False
937,1,130,pita,True
938,1,131,jungle,False
939,1,132,but,False
940,1,133,just,False
941,1,134,because,False
942,1,135,there,False
943,1,136,are,False
944,1,137,a,False
945,1,138,lot,False
946,1,139,of,False
947,1,140,people,False
948,1,141,there,False
949,1,142,doesnt,False
950,1,143,mean,False
951,1,144,its,False
952,1,145,any,False
953,1,146,good,False
954,1,147,just,False
955,1,148,that,False
956,1,149,they,False
957,1,150,prefer,False
958,1,151,to,False
959,1,152,flock,False
960,1,153,toward,False
961,1,154,mediocrity,False
962,1,155,like,False
963,1,156,sheep,False
964,1,157,or,False
965,1,158,lemmings,False
966,1,159,halfway,False
967,1,160,through,False
968,1,161,the,False
969,1,162,meal,False
970,1,163,i,False
971,1,164,was,False
972,1,165,thinking,False
973,1,166,about,False
974,1,167,flocking,False
975,1,168,too,False
976,1,170,although,False
977,1,171,the,False
978,1,172,hummus,True
979,1,173,came,False
980,1,174,with,False
981,1,175,olives,True
982,1,176,chopped,False
983,1,177,tomatoes,True
984,1,178,and,False
985,1,179,herbs,True
986,1,180,it,False
987,1,181,was,False
988,1,182,a,False
989,1,183,bit,False
990,1,184,bland,False
991,1,185,overall,False
992,1,187,the,False
993,1,188,pitas,True
994,1,189,were,False
995,1,190,warm,False
996,1,191,and,False
997,1,192,delicious,False
998,1,193,though,False
999,1,194,and,False
1000,1,195,the,False
1001,1,196,combination,False
1002,1,197,of,False
1003,1,198,hummus,True
1004,1,199,and,False
1005,1,200,flat,False
1006,1,201,bread,False
1007,1,202,helped,False
1008,1,203,keep,False
1009,1,204,the,False
1010,1,205,reckapotamus,False
1011,1,206,banished,False
1012,1,207,to,False
1013,1,208,the,False
1014,1,209,depths,False
1015,1,211,it,False
1016,1,212,was,False
1017,1,213,a,False
1018,1,214,generous,False
1019,1,215,portion,False
1020,1,216,for,False
1021,1,217,two,False
1022,1,218,but,False
1023,1,219,i,False
1024,1,220,found,False
1025,1,221,myself,False
1026,1,222,munching,False
1027,1,223,on,False
1028,1,224,it,False
1029,1,225,just,False
1030,1,226,to,False
1031,1,227,pass,False
1032,1,228,the,False
1033,1,229,time,False
1034,1,230,until,False
1035,1,231,our,False
1036,1,232,lunches,False
1037,1,233,came,False
1038,1,234,not,False
1039,1,235,because,False
1040,1,236,it,False
1041,1,237,was,False
1042,1,238,exceptionally,False
1043,1,239,well,False
1044,1,240,done,False
1045,1,241,so,False
1046,1,242,i,False
1047,1,243,wasnt,False
1048,1,244,ravenous,False
1049,1,245,when,False
1050,1,246,my,False
1051,1,247,meal,False
1052,1,248,arrived,False
1053,1,249,but,False
1054,1,250,i,False
1055,1,251,was,False
1056,1,252,certainly,False
1057,1,253,looking,False
1058,1,254,forward,False
1059,1,255,to,False
1060,1,256,some,False
1061,1,257,good,False
1062,1,258,eats,False
1063,1,260,alas,False
1064,1,261,the,False
1065,1,262,chicken,True
1066,1,263,schwarma,False
1067,1,264,pita,True
1068,1,265,sandwich,True
1069,1,266,delivered,False
1070,1,267,the,False
1071,1,268,same,False
1072,1,269,mediocre,False
1073,1,270,impression,False
1074,1,272,the,False
1075,1,273,chicken,True
1076,1,274,was,False
1077,1,275,overly,False
1078,1,276,dry,False
1079,1,277,and,False
1080,1,278,not,False
1081,1,279,well,False
1082,1,280,seasoned,False
1083,1,281,and,False
1084,1,282,again,False
1085,1,283,the,False
1086,1,284,pita,True
1087,1,285,was,False
1088,1,286,the,False
1089,1,287,star,False
1090,1,288,of,False
1091,1,289,the,False
1092,1,290,dish,False
1093,1,292,i,False
1094,1,293,didnt,False
1095,1,294,have,False
1096,1,295,the,False
1097,1,296,persian,False
1098,1,297,ice,False
1099,1,298,cream,False
1100,1,299,this,False
1101,1,300,time,False
1102,1,301,but,False
1103,1,302,i,False
1104,1,303,have,False
1105,1,304,in,False
1106,1,305,the,False
1107,1,306,past,False
1108,1,308,its,False
1109,1,309,fairly,False
1110,1,310,cheap,False
1111,1,311,and,False
1112,1,312,delicious,False
1113,1,313,so,False
1114,1,314,if,False
1115,1,315,any,False
1116,1,316,of,False
1117,1,317,you,False
1118,1,318,out,False
1119,1,319,there,False
1120,1,320,are,False
1121,1,321,interested,False
1122,1,322,in,False
1123,1,323,trying,False
1124,1,324,a,False
1125,1,325,flavor,False
1126,1,326,thats,False
1127,1,327,certainly,False
1128,1,328,not,False
1129,1,329,of,False
1130,1,330,the,False
1131,1,332,at,False
1132,1,333,baskin,False
1133,1,334,robbins,False
1134,1,335,give,False
1135,1,336,it,False
1136,1,337,a,False
1137,1,338,whirl,False
1138,1,340,im,False
1139,1,341,considering,False
1140,1,342,giving,False
1141,1,343,this,False
1142,1,344,place,False
1143,1,345,another,False
1144,1,346,star,False
1145,1,347,based,False
1146,1,348,on,False
1147,1,349,the,False
1148,1,350,ice,False
1149,1,351,cream,False
1150,1,352,alone,False
1151,1,355,but,False
1152,1,356,i,False
1153,1,357,cant,False
1154,1,358,bring,False
1155,1,359,myself,False
1156,1,360,to,False
1157,1,362,so,False
1158,1,363,consider,False
1159,1,364,it,False
1160,1,365,a,False
1161,1,368,star,False
1162,1,369,experience,False
1163,1,370,overall,False
1164,1,371,im,False
1165,1,372,just,False
1166,1,373,glad,False
1167,1,374,the,False
1168,1,375,prices,False
1169,1,376,were,False
1170,1,377,reasonable,False
1171,1,378,for,False
1172,1,379,lunch,False
1173,1,380,six,False
1174,1,381,or,False
1175,1,382,seven,False
1176,1,383,bucks,False
1177,1,384,for,False
1178,1,385,a,False
1179,1,386,sandwich,True
1180,1,388,otherwise,False
1181,1,389,i,False
1182,1,390,might,False
1183,1,391,have,False
1184,1,392,felt,False
1185,1,393,a,False
1186,1,394,bit,False
1187,1,395,cheated,False
1188,1,397,the,False
1189,1,398,ambiance,False
1190,1,399,was,False
1191,1,400,lacking,False
1192,1,401,as,False
1193,1,402,well,False
1194,1,403,with,False
1195,1,404,generic,False
1196,1,405,cafeteria,False
1197,1,406,type,False
1198,1,407,seating,False
1199,1,408,as,False
1200,1,409,stated,False
1201,1,410,before,False
1202,1,411,and,False
1203,1,412,the,False
1204,1,413,service,False
1205,1,414,as,False
1206,1,415,attentive,False
1207,1,416,but,False
1208,1,417,awkward,False
1209,1,418,since,False
1210,1,419,we,False
1211,1,420,were,False
1212,1,421,the,False
1213,1,422,only,False
1214,1,423,people,False
1215,1,424,in,False
1216,1,425,there,False
1217,1,426,so,False
1218,1,427,that,False
1219,1,428,leaves,False
1220,1,429,the,False
1221,1,430,food,False
1222,1,431,alone,False
1223,1,432,to,False
1224,1,433,shine,False
1225,1,435,and,False
1226,1,436,the,False
1227,1,437,food,False
1228,1,438,isnt,False
1229,1,439,squeaking,False
1230,1,440,out,False
1231,1,441,any,False
1232,1,442,more,False
1233,1,443,stars,False
1234,1,444,from,False
1235,1,445,me,False
1236,5,0,i,False
1237,5,1,dont,False
1238,5,2,care,False
1239,5,3,for,False
1240,5,4,many,False
1241,5,5,mill,False
1242,5,6,avenue,False
1243,5,7,establishments,False
1244,5,8,during,False
1245,5,9,the,False
1246,5,10,school,False
1247,5,11,year,False
1248,5,13,drunken,False
1249,5,14,frat,False
1250,5,15,boys,False
1251,5,16,playing,False
1252,5,17,alpha,False
1253,5,18,male,False
1254,5,19,and,False
1255,5,20,sorority,False
1256,5,21,girls,False
1257,5,22,doing,False
1258,5,23,their,False
1259,5,24,slutty,False
1260,5,25,exhibitionist,False
1261,5,26,thing,False
1262,5,27,just,False
1263,5,28,hit,False
1264,5,29,a,False
1265,5,30,sour,False
1266,5,31,note,False
1267,5,33,however,False
1268,5,34,in,False
1269,5,35,the,False
1270,5,36,off,False
1271,5,37,hours,False
1272,5,38,of,False
1273,5,39,college,False
1274,5,40,binge,False
1275,5,41,drinking,False
1276,5,42,say,False
1277,5,43,saturday,False
1278,5,44,day,False
1279,5,45,drinking,False
1280,5,46,or,False
1281,5,47,summer,False
1282,5,48,and,False
1283,5,49,winter,False
1284,5,50,break,False
1285,5,51,i,False
1286,5,52,really,False
1287,5,53,enjoy,False
1288,5,54,me,False
1289,5,55,some,False
1290,5,56,mill,False
1291,5,57,avenue,False
